,Airline,Source,Destination,Route,Duration,Total_Stops,Additional_Info,Price,Date,Month,Dep_Hour,Dep_Minute,Arr_Hour,Arr_Minute
9274,4,3,0,66,735,1,8,13941,15,5,20,0,8,15
9275,0,3,0,60,215,1,8,5162,9,5,19,55,23,30
9276,1,0,2,15,700,1,8,10657,9,3,11,5,22,45
9277,4,3,0,66,425,1,8,14781,9,5,16,30,23,35
9278,3,4,3,48,90,0,8,2754,3,4,19,5,20,35
9279,1,0,2,25,965,2,8,11474,12,3,6,50,22,55
9280,4,3,0,66,800,1,5,7757,18,5,18,55,8,15
9281,4,4,3,48,85,0,5,2228,3,4,2,55,4,20
9282,4,0,2,5,1455,1,5,10405,15,3,8,0,8,15
9283,2,0,2,18,175,0,8,3419,27,6,7,45,10,40
9284,4,2,1,104,1145,1,5,10262,9,6,17,30,12,35
9285,1,4,3,48,90,0,8,3100,9,6,13,55,15,25
9286,4,2,1,104,1570,1,5,11848,9,3,2,15,4,25
9287,1,2,1,103,705,1,8,5683,9,4,20,30,8,15
9288,4,3,0,66,1655,1,5,9663,9,5,8,25,12,0
9289,4,0,2,18,180,0,5,4544,24,4,19,50,22,50
9290,4,4,3,48,85,0,5,4050,27,5,2,55,4,20
9291,10,3,0,73,765,1,8,9187,9,5,20,20,9,5
9292,10,3,0,73,1440,1,8,8452,1,4,20,20,20,20
9293,1,3,0,67,955,2,8,11668,18,5,9,25,1,20
9294,1,2,1,105,1730,2,8,13381,9,6,14,25,19,15
9295,6,2,1,104,840,1,8,8073,18,5,7,0,21,0
9296,0,3,0,64,155,0,8,5620,1,3,10,20,12,55
9297,4,3,0,66,875,1,8,12739,12,6,14,5,4,40
9298,0,3,0,64,150,0,8,5989,3,5,19,55,22,25
9299,1,3,0,66,1350,1,8,8891,21,5,9,25,7,55
9300,4,0,2,18,180,0,5,4544,27,4,19,50,22,50
9301,4,2,1,104,1620,1,5,10262,6,6,16,0,19,0
9302,10,3,0,73,1640,1,8,9345,21,5,17,0,20,20
9303,10,0,2,18,160,0,8,21730,1,3,19,40,22,20
9304,3,2,1,104,705,1,8,6838,15,6,9,15,21,0
9305,1,4,3,45,1345,1,8,10943,12,3,21,0,19,25
9306,3,0,2,18,170,0,8,3943,18,6,4,0,6,50
9307,8,0,2,18,160,0,7,3573,18,6,5,55,8,35
9308,8,3,0,64,145,0,7,3841,15,5,9,0,11,25
9309,6,2,1,111,505,1,8,9646,21,5,9,45,18,10
9310,1,2,1,106,185,0,8,4729,18,3,18,5,21,10
9311,4,0,2,5,640,1,8,17261,6,3,22,50,9,30
9312,4,3,0,66,1200,1,8,13941,1,5,14,5,10,5
9313,4,3,0,66,890,1,5,10844,21,5,21,10,12,0
9314,4,3,0,66,1285,1,8,14231,24,3,18,55,16,20
9315,4,2,1,104,360,1,8,14714,12,6,13,0,19,0
9316,8,2,1,123,270,1,8,6460,21,3,8,45,13,15
9317,4,3,0,73,1630,1,8,11467,1,5,20,25,23,35
9318,3,0,2,18,175,0,8,3943,3,5,0,30,3,25
9319,3,3,0,80,290,1,8,4775,15,4,15,15,20,5
9320,8,3,0,64,145,0,7,3841,6,4,9,0,11,25
9321,4,0,2,5,1200,1,8,12284,18,3,11,40,7,40
9322,3,3,0,64,155,0,8,4804,9,6,17,15,19,50
9323,4,2,1,97,1390,2,8,12819,24,6,13,25,12,35
9324,4,2,1,104,610,1,8,14714,3,6,18,15,4,25
9325,4,4,3,48,90,0,8,8040,27,5,10,20,11,50
9326,6,2,1,113,625,2,8,16840,15,5,15,5,1,30
9327,4,2,1,104,335,1,8,15554,6,5,22,50,4,25
9328,2,2,1,104,540,1,8,5752,15,4,10,35,19,35
9329,10,3,0,73,1065,1,8,8452,9,5,17,0,10,45
9330,6,2,1,104,675,1,5,11761,27,5,8,0,19,15
9331,6,2,1,104,375,1,8,14848,27,6,13,0,19,15
9334,4,2,1,104,540,1,5,10262,27,6,10,0,19,0
9335,10,0,2,18,160,0,8,4668,6,6,7,0,9,40
9336,6,2,1,104,455,1,8,9103,15,5,11,25,19,0
9337,4,2,1,104,885,1,5,10262,12,6,21,50,12,35
9338,2,2,1,98,370,1,8,4525,27,6,7,25,13,35
9339,1,0,2,18,165,0,8,5228,27,4,10,0,12,45
9340,4,0,2,5,460,1,8,19225,6,3,21,25,5,5
9341,4,4,3,48,90,0,8,8040,9,5,10,20,11,50
9342,4,2,1,104,865,1,5,7438,21,3,14,0,4,25
9343,6,2,1,104,690,1,8,13135,6,3,4,0,15,30
9344,3,2,1,106,195,0,8,6015,9,5,14,25,17,40
9345,6,2,1,104,510,1,8,8283,18,5,17,0,1,30
9346,8,1,4,127,135,0,7,3543,9,6,8,20,10,35
9347,3,3,0,64,165,0,8,4148,27,3,10,10,12,55
9348,2,0,2,20,270,1,8,7657,15,3,15,45,20,15
9349,3,3,0,60,220,1,8,5276,12,5,19,35,23,15
9350,4,3,0,73,840,1,8,14151,15,5,9,35,23,35
9351,4,4,3,48,90,0,8,8040,21,6,10,20,11,50
9352,3,2,1,112,565,2,8,8378,9,3,11,55,21,20
9353,8,1,4,127,135,0,7,3543,9,6,9,45,12,0
9354,3,0,2,18,175,0,8,4823,12,6,18,55,21,50
9355,4,3,0,66,800,1,8,14388,15,5,18,55,8,15
9356,8,1,4,127,140,0,7,3543,9,6,17,45,20,5
9357,4,3,0,66,400,1,5,10844,12,5,14,5,20,45
9358,4,3,0,66,705,1,5,10844,9,6,6,30,18,15
9359,8,2,1,103,295,1,8,4957,12,6,17,55,22,50
9360,3,2,1,111,515,1,8,6442,15,5,7,35,16,10
9361,1,2,1,121,965,1,8,7480,15,5,17,20,9,25
9362,3,2,1,104,305,1,8,5073,1,4,20,25,1,30
9363,4,3,0,66,365,1,8,14781,9,5,16,30,22,35
9364,6,2,1,111,385,1,8,9646,3,6,9,45,16,10
9365,4,3,0,66,590,1,5,7851,1,4,6,30,16,20
9366,8,4,3,48,80,0,7,2175,24,3,5,45,7,5
9367,1,3,0,72,1165,2,8,14424,9,5,10,0,5,25
9368,4,2,1,116,560,2,8,13014,12,6,9,40,19,0
9369,4,2,1,104,1005,1,5,5177,6,4,2,15,19,0
9370,6,2,1,104,485,1,8,15135,3,3,10,45,18,50
9371,1,0,2,18,170,0,8,5228,21,6,21,5,23,55
9372,4,0,2,5,1045,1,8,22270,1,3,11,40,5,5
9373,8,1,4,127,135,0,7,3543,15,6,9,45,12,0
9374,4,2,1,97,1195,2,8,15129,18,5,23,5,19,0
9375,3,2,1,104,860,1,8,6093,15,6,6,40,21,0
9376,4,0,2,5,375,1,5,11087,18,3,14,5,20,20
9377,6,2,1,104,720,1,8,7408,27,6,9,0,21,0
9378,3,3,0,93,315,1,8,6534,24,5,21,0,2,15
9380,4,0,2,18,180,0,8,8016,18,6,7,10,10,10
9381,1,4,3,54,795,1,8,8528,12,3,5,55,19,10
9383,1,2,1,110,1560,2,8,12199,9,6,17,15,19,15
9384,6,2,1,104,930,1,8,14067,21,5,10,0,1,30
9385,4,0,2,18,180,0,8,8016,15,6,17,45,20,45
9386,1,3,0,64,150,0,8,5510,3,5,14,15,16,45
9387,1,3,0,90,1440,1,8,6241,24,3,14,35,14,35
9388,1,2,1,121,1255,1,8,16142,3,3,12,30,9,25
9390,3,3,0,64,160,0,8,4804,21,4,21,25,0,5
9391,3,2,1,104,575,1,8,6979,15,5,11,25,21,0
9392,1,2,1,106,180,0,8,6094,18,4,14,10,17,10
9393,1,0,2,18,165,0,8,5176,1,4,17,0,19,45
9394,6,2,1,104,480,1,5,15136,6,3,13,0,21,0
9395,4,3,0,66,900,1,5,10031,24,3,8,25,23,25
9396,4,2,1,113,2245,2,8,12814,21,3,5,25,18,50
9397,4,3,0,66,800,1,8,12681,1,4,6,30,19,50
9398,6,2,1,104,710,1,8,12402,21,3,7,0,18,50
9399,4,3,0,66,585,1,8,13759,24,3,8,25,18,10
9400,8,1,4,127,140,0,8,3597,18,6,17,45,20,5
9401,0,0,2,18,170,0,8,3383,21,5,23,55,2,45
9402,10,0,2,18,170,0,8,4668,9,5,9,45,12,35
9404,10,3,0,73,1065,1,8,9187,1,4,17,0,10,45
9405,6,2,1,104,830,1,8,7530,3,6,11,40,1,30
9406,1,3,0,60,270,1,8,8026,24,3,9,10,13,40
9407,8,0,2,18,170,0,7,4319,9,4,9,30,12,20
9408,4,2,1,122,830,2,8,13376,24,6,14,35,4,25
9409,8,3,0,64,145,0,8,4174,6,5,9,0,11,25
9410,10,0,2,18,160,0,8,4668,27,5,7,0,9,40
9411,6,2,1,104,835,1,8,13062,21,3,7,5,21,0
9412,4,2,1,104,550,1,5,12898,27,5,19,15,4,25
9413,4,2,1,104,805,1,8,14714,6,6,15,0,4,25
9414,1,3,0,85,875,2,8,10991,9,5,5,50,20,25
9415,4,0,2,18,175,0,5,4030,1,5,11,10,14,5
9417,10,0,2,0,355,1,8,6800,15,3,6,40,12,35
9418,4,0,2,5,1590,1,5,11087,9,3,7,0,9,30
9419,6,2,1,104,520,1,8,9794,18,5,10,20,19,0
9420,4,3,0,66,730,1,8,14388,6,5,21,10,9,20
9421,3,3,0,64,160,0,8,4148,12,3,21,25,0,5
9422,1,2,1,102,1395,2,8,17266,3,3,20,0,19,15
9423,1,3,0,73,745,1,8,7893,1,4,20,30,8,55
9424,4,0,2,18,180,0,8,7229,9,5,19,50,22,50
9425,6,2,1,104,835,1,5,9930,21,5,7,5,21,0
9426,6,2,1,104,845,1,8,18286,3,3,11,30,1,35
9427,4,0,2,18,180,0,5,7229,27,6,19,50,22,50
9428,10,2,1,106,190,0,8,6216,24,6,6,0,9,10
9429,0,0,2,18,170,0,8,4282,6,6,4,55,7,45
9430,3,2,1,111,275,1,8,5054,27,5,7,35,12,10
9431,4,2,1,104,715,1,5,10262,6,6,7,5,19,0
9432,0,2,1,103,340,1,8,11410,6,6,16,45,22,25
9433,4,3,0,66,705,1,8,14571,24,5,6,30,18,15
9434,2,2,1,98,370,1,8,4692,24,6,7,25,13,35
9436,4,3,0,66,685,1,5,10844,6,5,8,25,19,50
9437,4,3,0,66,1220,1,5,10844,21,5,20,0,16,20
9438,1,2,1,106,180,0,8,6094,9,5,14,10,17,10
9439,10,2,1,106,190,0,8,6741,1,6,14,40,17,50
9440,1,2,1,121,1420,1,8,8372,1,6,9,45,9,25
9441,6,2,1,104,575,1,8,14067,21,5,2,15,11,50
9442,3,2,1,111,825,1,8,10236,3,3,8,35,22,20
9443,1,2,1,121,765,1,8,7480,3,6,20,40,9,25
9444,6,2,1,111,385,1,8,8386,9,3,9,45,16,10
9445,6,2,1,104,830,1,8,6795,6,6,11,40,1,30
9446,0,3,0,64,155,0,8,4409,15,5,10,20,12,55
9447,3,1,4,127,140,0,8,3597,9,5,19,35,21,55
9448,1,0,2,18,165,0,8,6961,15,6,6,10,8,55
9449,4,3,0,73,395,1,8,12692,12,6,17,0,23,35
9450,1,4,3,48,75,0,8,4307,12,3,19,30,20,45
9451,4,0,2,18,180,0,5,4030,15,5,8,20,11,20
9452,1,3,0,78,805,2,8,15957,18,5,9,50,23,15
9453,4,0,2,5,755,1,5,7832,21,3,22,50,11,25
9454,1,3,0,75,1470,3,8,12954,1,4,10,0,10,30
9456,3,4,3,48,85,0,8,4049,12,3,6,20,7,45
9457,4,0,2,5,570,1,5,9134,15,3,5,45,15,15
9458,0,3,0,64,150,0,8,4409,1,5,22,50,1,20
9459,4,3,0,66,510,1,8,14781,1,5,14,5,22,35
9460,1,0,2,18,170,0,8,5228,24,4,21,5,23,55
9461,8,1,4,127,140,0,8,3597,21,5,17,45,20,5
9462,6,2,1,104,615,1,8,6795,12,6,15,15,1,30
9463,0,3,0,64,150,0,8,3807,18,6,22,50,1,20
9464,4,3,0,66,425,1,8,14781,1,5,16,30,23,35
9465,1,2,1,104,615,1,8,8372,9,5,9,0,19,15
9466,3,2,1,106,195,0,8,5000,24,6,14,20,17,35
9467,10,0,2,18,170,0,8,5403,1,4,9,45,12,35
9468,3,2,1,111,625,1,8,11600,3,3,11,55,22,20
9469,6,2,1,104,630,1,8,8476,18,5,8,45,19,15
9470,1,0,2,34,655,2,8,6593,15,3,10,30,21,25
9471,3,0,2,18,170,0,8,7648,9,3,16,55,19,45
9472,10,3,0,73,700,1,8,9345,1,5,7,10,18,50
9474,6,2,1,104,385,1,5,7268,27,6,12,50,19,15
9475,4,4,3,48,90,0,5,3210,6,6,19,35,21,5
9476,3,1,4,127,140,0,8,7295,24,3,19,35,21,55
9477,3,2,1,111,425,1,8,6442,27,6,5,5,12,10
9478,3,3,0,80,265,1,8,3809,6,5,19,20,23,45
9479,1,0,2,12,630,2,4,15119,1,3,5,50,16,20
9480,2,2,1,104,310,1,8,9069,9,6,14,25,19,35
9481,3,0,2,18,170,0,8,3943,6,5,10,10,13,0
9482,1,3,0,72,1345,2,8,12534,9,6,7,0,5,25
9483,6,2,1,104,600,1,8,13714,3,6,9,0,19,0
9485,3,4,3,48,90,0,8,2227,21,5,21,20,22,50
9486,4,3,0,66,1595,1,5,10844,18,5,20,0,22,35
9487,4,3,0,66,730,1,8,13941,6,5,16,30,4,40
9488,4,0,2,5,570,1,5,7832,21,3,5,45,15,15
9489,2,0,2,18,175,0,8,3419,12,6,7,45,10,40
9490,4,3,0,73,1480,1,8,14151,21,5,20,25,21,5
9491,3,2,1,111,275,1,8,5073,3,4,7,35,12,10
9492,10,3,0,73,965,1,8,9922,12,5,17,0,9,5
9493,3,1,4,127,135,0,8,4752,24,3,13,20,15,35
9494,6,2,1,104,615,1,5,10197,27,5,9,0,19,15
9495,1,0,2,18,165,0,8,6961,12,6,10,0,12,45
9496,6,2,1,104,480,1,8,17493,3,3,13,0,21,0
9497,6,2,1,104,835,1,8,13587,6,6,7,5,21,0
9498,4,2,1,104,745,1,5,10262,6,6,16,0,4,25
9499,1,3,0,95,1105,2,8,15107,21,5,14,30,8,55
9500,10,3,0,73,1065,1,8,8452,15,5,17,0,10,45
9501,1,4,3,48,80,0,8,3100,21,6,21,5,22,25
9502,3,0,2,18,175,0,8,4823,24,5,7,10,10,5
9503,0,0,2,18,170,0,8,4483,21,4,23,55,2,45
9504,1,3,0,74,920,2,8,13243,18,5,10,0,1,20
9505,3,2,1,104,845,1,8,5684,27,6,11,25,1,30
9506,4,4,3,48,90,0,5,3205,3,4,10,20,11,50
9507,4,2,1,104,1105,1,5,10262,15,6,10,0,4,25
9508,3,0,2,18,170,0,8,4823,21,5,20,0,22,50
9509,4,2,1,104,360,1,8,15554,9,5,13,0,19,0
9510,3,0,2,18,170,0,8,3943,27,6,4,0,6,50
9511,10,4,3,45,745,1,8,12080,12,3,7,30,19,55
9512,0,0,2,18,170,0,8,3383,27,5,23,55,2,45
9513,8,4,3,48,80,0,8,2437,18,3,5,45,7,5
9514,8,4,3,48,90,0,7,1965,1,6,22,45,0,15
9515,4,0,2,5,695,1,5,7832,21,3,22,50,10,25
9516,3,2,1,111,560,1,8,6442,9,6,6,50,16,10
9517,1,3,0,85,1625,2,8,12723,15,5,5,50,8,55
9518,4,0,2,18,175,0,8,8016,12,6,15,15,18,10
9519,4,2,1,113,910,2,5,10199,24,6,21,25,12,35
9520,10,3,0,73,1395,1,8,10842,24,3,9,55,9,10
9521,6,2,1,104,490,1,8,7005,12,6,12,50,21,0
9522,0,3,0,64,155,0,8,4409,3,5,10,20,12,55
9523,4,3,0,66,730,1,8,13364,1,4,21,10,9,20
9524,6,2,1,104,570,1,8,13377,27,6,16,0,1,30
9525,4,2,1,104,395,1,5,10262,9,6,21,50,4,25
9526,4,3,0,66,425,1,5,10844,18,5,16,30,23,35
9527,4,3,0,66,590,1,8,14571,24,5,6,30,16,20
9528,4,2,1,101,1925,2,8,19329,9,3,10,45,18,50
9529,1,0,2,24,895,1,8,4943,21,3,8,15,23,10
9531,4,2,1,116,560,2,8,15129,18,5,9,40,19,0
9532,4,3,0,73,1500,1,5,10539,6,6,17,0,18,0
9533,4,3,0,66,1525,1,5,10031,24,3,21,10,22,35
9534,6,2,1,104,465,1,8,9140,24,5,17,45,1,30
9535,0,3,0,64,150,0,8,4409,27,4,22,50,1,20
9536,3,0,2,18,170,0,8,3419,15,5,22,10,1,0
9537,6,2,1,111,385,1,8,9646,15,5,9,45,16,10
9538,4,3,0,66,1690,1,8,13584,9,5,14,5,18,15
9539,1,2,1,97,1600,2,8,11806,21,5,5,0,7,40
9540,2,2,1,98,370,1,8,4563,1,4,7,25,13,35
9542,4,2,1,104,395,1,5,12898,27,6,21,50,4,25
9543,10,2,1,106,190,0,8,6216,27,4,14,40,17,50
9544,4,2,1,104,925,1,5,12898,21,5,13,0,4,25
9545,4,2,1,104,1210,1,5,10262,9,6,22,50,19,0
9546,1,0,2,18,170,0,8,12526,1,3,13,20,16,10
9547,1,2,1,125,1535,1,8,11522,6,3,5,15,6,50
9548,4,4,3,48,85,0,8,5678,12,6,2,55,4,20
9549,10,0,2,18,160,0,8,9918,9,3,11,30,14,10
9550,4,3,0,66,665,1,8,14781,1,5,21,10,8,15
9551,1,2,1,97,2295,2,8,8026,27,3,5,0,19,15
9552,1,0,2,18,170,0,8,7276,24,3,13,20,16,10
9553,4,3,0,66,590,1,5,7064,1,4,8,25,18,15
9554,6,2,1,104,480,1,8,13062,21,3,13,0,21,0
9555,6,2,1,104,570,1,8,12537,27,3,11,30,21,0
9556,4,0,2,5,350,1,8,21934,15,3,18,55,0,45
9557,4,2,1,104,360,1,5,10262,24,6,13,0,19,0
9558,10,0,2,18,155,0,8,4878,3,6,17,0,19,35
9559,4,2,1,104,300,1,8,14714,15,6,14,0,19,0
9560,4,0,2,5,495,1,5,9134,15,3,7,0,15,15
9561,3,0,2,18,180,0,8,4823,1,4,16,55,19,55
9562,6,2,1,111,540,1,5,6093,27,6,7,10,16,10
9563,8,1,4,127,135,0,8,3597,3,6,8,20,10,35
9564,6,2,1,104,420,1,8,13727,9,5,14,0,21,0
9565,3,3,0,64,155,0,8,4174,1,4,11,30,14,5
9566,4,2,1,104,450,1,5,10262,27,6,11,30,19,0
9567,6,2,1,104,520,1,8,11789,6,6,10,20,19,0
9568,4,3,0,66,800,1,5,8586,1,5,18,55,8,15
9569,1,0,2,13,1620,3,8,13081,1,3,5,50,8,50
9570,4,3,0,73,1630,1,5,9314,1,5,20,25,23,35
9571,4,4,3,48,90,0,8,5678,21,6,19,35,21,5
9572,4,2,1,104,540,1,5,11924,27,5,10,0,19,0
9573,4,3,0,73,1630,1,8,12692,9,6,20,25,23,35
9574,4,0,2,18,185,0,5,6478,24,6,18,55,22,0
9575,3,3,0,90,240,1,8,4226,15,5,6,20,10,20
9576,3,2,1,100,355,1,8,11532,9,3,2,35,8,30
9577,1,1,4,127,135,0,8,9340,6,3,11,40,13,55
9578,4,2,1,116,1375,2,5,10368,12,6,5,30,4,25
9579,4,3,0,66,400,1,8,13626,12,6,14,5,20,45
9580,4,3,0,66,330,1,5,9663,24,5,6,30,12,0
9581,4,2,1,113,1380,2,5,16389,6,3,5,25,4,25
9582,6,2,1,104,910,1,8,10197,18,5,3,50,19,0
9583,4,3,0,66,450,1,5,7594,12,6,21,10,4,40
9584,4,0,2,5,840,1,8,13817,12,3,21,25,11,25
9585,4,0,2,18,180,0,8,7229,15,4,17,45,20,45
9587,0,0,2,18,170,0,8,4282,15,5,4,55,7,45
9588,4,2,1,113,1130,2,8,13292,12,6,9,35,4,25
9589,4,2,1,116,1025,2,8,13764,27,6,19,30,12,35
9590,4,3,0,66,1285,1,8,12681,1,4,18,55,16,20
9591,4,0,2,18,175,0,5,5198,12,5,11,10,14,5
9592,6,2,1,104,735,1,8,12615,9,3,7,30,19,45
9593,3,3,0,64,155,0,8,5644,21,4,11,30,14,5
9594,4,0,2,5,860,1,5,11087,12,3,22,55,13,15
9595,8,4,3,48,90,0,8,2227,3,5,22,45,0,15
9596,4,0,2,18,180,0,8,8016,18,6,19,50,22,50
9597,8,0,2,18,170,0,7,4885,9,5,9,30,12,20
9598,3,3,0,64,165,0,8,4174,1,4,9,35,12,20
9599,0,3,0,60,220,1,8,5162,9,5,6,50,10,30
9600,4,2,1,104,360,1,5,10262,27,6,13,0,19,0
9601,3,4,3,48,90,0,8,4049,18,6,9,15,10,45
9602,1,2,1,104,1515,1,8,8372,27,5,18,0,19,15
9603,3,0,2,18,175,0,8,3419,12,6,0,30,3,25
9604,3,2,1,111,265,1,8,5073,27,3,7,35,12,0
9605,3,2,1,104,300,1,8,6069,6,6,16,0,21,0
9606,3,2,1,104,425,1,8,9709,21,3,8,25,15,30
9607,4,2,1,116,1615,2,8,13014,12,6,9,40,12,35
9608,4,2,1,116,560,2,5,13029,18,5,9,40,19,0
9609,6,2,1,104,780,1,8,13937,15,5,8,0,21,0
9610,8,2,1,121,360,1,8,11349,3,3,15,55,21,55
9612,8,1,4,127,135,0,8,3597,9,6,9,45,12,0
9613,4,3,0,66,1485,1,8,14388,6,5,20,0,20,45
9614,4,0,2,5,1585,1,5,11087,9,3,8,0,10,25
9615,4,3,0,66,1155,1,5,9663,1,5,14,5,9,20
9617,3,0,2,18,170,0,8,3943,6,6,4,0,6,50
9618,1,0,2,17,920,1,8,8845,15,3,22,0,13,20
9619,1,3,0,73,960,1,8,12173,24,3,20,30,12,30
9620,4,2,1,104,885,1,5,10262,9,6,21,50,12,35
9621,6,2,1,111,385,1,8,7242,21,3,9,45,16,10
9623,3,0,2,0,300,1,8,7708,21,3,14,25,19,25
9624,4,4,3,48,90,0,8,8040,21,6,8,45,10,15
9625,8,1,4,127,135,0,8,3597,12,5,8,20,10,35
9626,8,3,0,64,150,0,7,3841,27,5,17,10,19,40
9627,1,3,0,73,1615,1,8,10203,15,5,17,30,20,25
9628,3,2,1,103,345,1,8,7173,27,4,2,0,7,45
9629,8,4,3,48,90,0,7,1965,9,6,22,45,0,15
9630,3,2,1,104,305,1,8,5054,6,6,20,25,1,30
9632,4,0,2,5,935,1,8,27992,1,3,5,45,21,20
9633,4,3,0,73,1500,1,5,7341,9,5,17,0,18,0
9634,8,0,2,18,170,0,7,3919,3,6,9,30,12,20
9635,4,2,1,104,800,1,8,12242,27,3,15,5,4,25
9636,4,3,0,73,1730,1,8,13067,18,5,9,35,14,25
9637,4,2,1,117,440,2,8,18804,24,6,11,40,19,0
9638,0,3,0,64,150,0,8,5645,21,4,22,50,1,20
9639,3,1,4,127,140,0,8,3597,24,6,19,35,21,55
9640,6,2,1,104,570,1,8,13587,9,6,16,0,1,30
9641,3,1,4,127,140,0,8,3597,21,6,13,15,15,35
9642,1,2,1,104,555,1,8,8879,18,5,10,0,19,15
9643,8,0,2,18,160,0,7,4319,21,4,5,55,8,35
9644,1,4,3,48,90,0,8,2050,27,3,13,55,15,25
9645,4,4,3,48,85,0,8,8040,3,6,7,5,8,30
9646,4,3,0,66,800,1,8,13584,6,5,18,55,8,15
9647,4,2,1,116,535,2,8,13014,6,6,19,30,4,25
9648,10,3,0,73,700,1,8,9345,15,5,7,10,18,50
9650,6,2,1,104,795,1,8,8266,6,6,6,0,19,15
9651,4,4,3,48,90,0,8,5678,24,3,2,55,4,25
9652,6,2,1,104,750,1,8,13377,12,6,13,0,1,30
9653,10,3,0,73,700,1,8,9345,21,5,7,10,18,50
9654,3,2,1,104,415,1,8,7191,15,5,18,35,1,30
9655,6,2,1,104,470,1,8,7845,27,3,17,45,1,35
9656,4,0,2,18,175,0,8,7229,21,5,11,10,14,5
9657,1,0,2,24,950,1,0,10981,1,3,17,0,8,50
9658,4,3,0,66,875,1,8,14178,9,6,14,5,4,40
9659,3,2,1,104,810,1,8,8784,21,3,7,30,21,0
9660,4,3,0,66,520,1,8,13941,12,5,20,0,4,40
9661,4,3,0,73,1365,1,8,13067,21,5,20,25,19,10
9662,4,4,3,48,90,0,5,4995,27,6,10,20,11,50
9663,1,2,1,118,1485,2,8,12488,3,6,18,30,19,15
9664,0,3,0,73,955,1,8,7870,9,6,7,35,23,30
9665,1,2,1,106,170,0,8,6094,12,5,5,10,8,0
9666,4,3,0,77,435,1,5,5608,12,6,10,20,17,35
9667,2,2,1,111,350,1,8,6112,3,3,7,30,13,20
9668,4,0,2,5,920,1,8,16736,6,3,16,55,8,15
9669,10,3,0,73,865,1,8,8452,12,6,20,20,10,45
9670,4,3,0,73,1285,1,5,9314,9,5,17,0,14,25
9671,3,1,4,127,140,0,8,3850,21,5,7,55,10,15
9672,4,2,1,104,520,1,5,5963,21,3,19,45,4,25
9673,1,2,1,97,2295,2,8,9968,21,5,5,0,19,15
9674,4,2,1,106,195,0,8,9564,18,5,11,0,14,15
9675,3,2,1,112,880,2,8,6610,6,3,6,40,21,20
9676,3,0,2,24,295,1,8,5226,9,3,15,40,20,35
9677,4,3,0,66,745,1,8,14231,24,3,19,45,8,10
9678,4,2,1,122,1320,2,8,13376,15,6,14,35,12,35
9679,3,2,1,111,940,1,8,6674,27,5,6,50,22,30
9680,6,2,1,104,780,1,8,7408,15,6,8,0,21,0
9681,1,3,0,78,1385,2,8,15170,24,5,9,50,8,55
9682,3,1,4,127,140,0,8,3597,1,6,19,35,21,55
9683,1,0,2,10,1010,2,8,12778,12,3,17,25,10,15
9684,4,0,2,18,180,0,5,7229,9,6,17,45,20,45
9685,4,0,2,18,180,0,8,8016,15,6,8,20,11,20
9686,3,3,0,64,155,0,8,4804,27,5,22,15,0,50
9687,4,0,2,18,180,0,8,8016,21,6,8,20,11,20
9688,0,3,0,64,155,0,8,5645,9,6,10,20,12,55
9689,4,0,2,5,365,1,8,22270,9,3,18,40,0,45
9690,4,3,0,73,575,1,8,14151,6,6,9,35,19,10
9691,4,2,1,104,330,1,5,5406,6,4,7,5,12,35
9692,1,3,0,80,965,1,8,5567,24,3,19,0,11,5
9693,3,2,1,111,675,1,8,6171,27,3,4,55,16,10
9694,8,0,2,18,160,0,8,4423,15,6,5,55,8,35
9695,4,2,1,104,825,1,5,5177,6,4,22,50,12,35
9696,6,2,1,104,465,1,8,6795,12,6,17,45,1,30
9697,8,0,2,18,170,0,8,3625,27,5,9,30,12,20
9698,4,2,1,104,1355,1,5,12373,18,5,14,0,12,35
9699,8,3,0,90,315,1,8,4963,9,5,15,5,20,20
9700,3,4,3,48,90,0,8,2227,27,5,21,20,22,50
9701,6,2,1,104,630,1,8,11200,27,6,8,30,19,0
9702,1,2,1,103,320,1,8,7174,9,5,17,40,23,0
9703,1,2,1,102,2240,2,8,13748,3,3,5,55,19,15
9704,6,2,1,111,925,1,8,9856,27,5,7,5,22,30
9705,1,3,0,78,1185,2,8,15170,18,5,16,45,12,30
9706,3,2,1,111,895,1,8,6442,1,6,7,35,22,30
9707,4,2,1,104,1530,1,5,12898,27,5,17,30,19,0
9708,4,0,2,18,180,0,5,7229,1,6,8,20,11,20
9710,4,3,0,73,1480,1,5,10703,12,5,20,25,21,5
9711,3,1,4,127,135,0,8,6297,9,3,13,20,15,35
9712,4,3,0,73,1295,1,5,9314,6,5,20,25,18,0
9713,10,0,2,18,165,0,8,6138,15,3,9,50,12,35
9714,3,2,1,104,705,1,8,6838,24,6,9,15,21,0
9715,5,2,1,99,500,2,8,52285,6,3,20,5,4,25
9716,6,2,1,104,690,1,8,13377,9,6,14,0,1,30
9717,1,2,1,112,1420,2,8,10975,18,5,9,45,9,25
9718,4,0,2,5,935,1,8,13817,12,3,5,45,21,20
9719,1,2,1,121,1640,1,8,7532,21,3,6,5,9,25
9720,6,2,1,104,910,1,8,10197,15,5,3,50,19,0
9721,4,3,0,66,520,1,5,9663,9,6,20,0,4,40
9722,6,2,1,104,480,1,8,13727,15,5,13,0,21,0
9723,3,2,1,104,845,1,8,8330,9,5,11,25,1,30
9724,3,0,2,18,175,0,8,4823,21,5,7,10,10,5
9725,3,2,1,104,500,1,8,6206,27,5,17,10,1,30
